,ProbeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,SYMBOL,diffexpressed
246,204641_at,2.77782646,6.569486025,7.99195799,1.07E-13,1.94E-11,20.64796537,NEK2,UP
247,209836_x_at,1.574740799,8.607276898,7.986583927,1.11E-13,2.00E-11,20.61594397,BOLA2,UP
248,209836_x_at,1.574740799,8.607276898,7.986583927,1.11E-13,2.00E-11,20.61594397,BOLA2B,UP
249,1560469_at,-2.295043333,4.843414085,-7.98378949,1.13E-13,2.03E-11,20.59929757,NR5A2,DOWN
250,50374_at,1.114163742,7.836016516,7.9738341,1.20E-13,2.15E-11,20.54001745,OXLD1,UP
251,212799_at,1.207923938,7.397245857,7.969896015,1.23E-13,2.19E-11,20.51657814,STX6,UP
252,205876_at,-1.08245713,3.615822977,-7.968611917,1.24E-13,2.20E-11,20.50893651,LIFR,DOWN
253,214146_s_at,-1.50876808,3.55628127,-7.96825441,1.24E-13,2.20E-11,20.5068091,PPBP,DOWN
254,209093_s_at,1.422258573,8.187230813,7.961932556,1.29E-13,2.27E-11,20.46919787,GBA1,UP
255,209093_s_at,1.422258573,8.187230813,7.961932556,1.29E-13,2.27E-11,20.46919787,GBA1LP,UP
256,224746_at,1.169420309,8.263666248,7.959626541,1.31E-13,2.29E-11,20.45548223,NHSL3,UP
257,213632_at,-1.973688041,7.069822478,-7.957618566,1.32E-13,2.31E-11,20.44354089,DHODH,DOWN
258,205176_s_at,1.513374824,7.621594424,7.951392681,1.37E-13,2.39E-11,20.40652556,ITGB3BP,UP
259,228680_at,1.047932563,5.637058248,7.950556086,1.38E-13,2.39E-11,20.4015528,KIF3A,UP
260,201590_x_at,1.767223698,11.63339643,7.941476245,1.46E-13,2.51E-11,20.34759882,ANXA2,UP
261,222116_s_at,1.657464004,6.56123689,7.941222401,1.46E-13,2.51E-11,20.34609088,TBC1D16,UP
262,204146_at,2.190706071,6.336942822,7.939392462,1.48E-13,2.53E-11,20.33522104,RAD51AP1,UP
263,210427_x_at,1.779901002,11.57997881,7.932890309,1.54E-13,2.61E-11,20.29660854,ANXA2,UP
264,201764_at,1.600550452,9.439298282,7.92364259,1.63E-13,2.73E-11,20.24171948,TMEM106C,UP
265,236307_at,-1.668796877,4.462649588,-7.921090354,1.65E-13,2.77E-11,20.22657664,NA,DOWN
266,205440_s_at,-1.974299739,3.655606373,-7.918099894,1.68E-13,2.81E-11,20.20883691,NPY1R,DOWN
267,213241_at,2.864340903,6.942847744,7.915695778,1.71E-13,2.83E-11,20.19457792,PLXNC1,UP
268,222581_at,1.407058433,7.825703205,7.913038408,1.74E-13,2.87E-11,20.17881943,XPR1,UP
269,202846_s_at,1.216853003,9.242083917,7.910659065,1.76E-13,2.91E-11,20.16471197,PIGC,UP
270,205863_at,-1.077115989,4.410529801,-7.906688668,1.80E-13,2.97E-11,20.14117575,S100A12,DOWN
271,213175_s_at,1.357339696,10.34477508,7.884273936,2.07E-13,3.38E-11,20.00841645,SNRPB,UP
272,223530_at,1.855898068,5.837073086,7.881337069,2.11E-13,3.43E-11,19.99103613,TDRKH,UP
273,202758_s_at,1.242917248,7.829485602,7.874605901,2.19E-13,3.57E-11,19.95121378,RFXANK,UP
274,213616_at,1.549453245,6.669906666,7.873983882,2.20E-13,3.57E-11,19.94753473,TPGS2,UP
275,203362_s_at,2.67831255,6.566776491,7.870069676,2.26E-13,3.64E-11,19.92438683,MAD2L1,UP
276,225316_at,-3.233555562,7.235948942,-7.86973186,2.26E-13,3.64E-11,19.92238933,MFSD2A,DOWN
277,233180_at,-1.739115131,5.03069809,-7.868032798,2.28E-13,3.67E-11,19.91234345,NA,DOWN
278,227135_at,-1.804758964,7.06843892,-7.86741085,2.29E-13,3.67E-11,19.9086664,NAAA,DOWN
279,228469_at,-2.030717385,7.788450945,-7.837965116,2.74E-13,4.34E-11,19.73475059,NA,DOWN
280,213503_x_at,1.766169137,11.39654453,7.834997148,2.79E-13,4.39E-11,19.71723956,ANXA2,UP
281,217197_x_at,-1.571945148,6.904336573,-7.832469674,2.83E-13,4.45E-11,19.70233015,N4BP2L1,DOWN
282,243713_at,-2.387017837,4.285288187,-7.829372789,2.89E-13,4.52E-11,19.68406522,NA,DOWN
283,1555122_at,-1.120939257,3.715366036,-7.819758424,3.06E-13,4.76E-11,19.62738514,ADGRA3,DOWN
284,1555250_a_at,-1.356965377,5.665542863,-7.816211847,3.13E-13,4.85E-11,19.60648595,CPEB3,DOWN
285,228920_at,1.321386534,7.132675796,7.812188959,3.21E-13,4.96E-11,19.58278593,ZNF260,UP
286,226409_at,1.006885567,7.108351522,7.805776679,3.33E-13,5.13E-11,19.54502244,TBC1D20,UP
287,204825_at,2.176239249,7.302338317,7.803122545,3.39E-13,5.20E-11,19.52939632,MELK,UP
288,203302_at,1.45222106,7.339713985,7.795724984,3.54E-13,5.41E-11,19.48585808,DCK,UP
289,223363_at,1.052960108,7.458045371,7.788703025,3.70E-13,5.59E-11,19.44455037,PSMG3,UP
290,224885_s_at,1.093160238,11.1304934,7.783039207,3.83E-13,5.77E-11,19.41124631,KRTCAP2,UP
291,53202_at,1.112240504,5.30382485,7.779971195,3.90E-13,5.85E-11,19.39321125,C7orf25,UP
292,225837_at,1.365658977,6.887594199,7.776566793,3.98E-13,5.94E-11,19.37320311,RHNO1,UP
293,227940_at,1.141010383,4.851994712,7.776942454,3.97E-13,5.94E-11,19.3754107,C2orf74-DT,UP
294,202813_at,1.29138229,8.128697284,7.766647948,4.23E-13,6.29E-11,19.31493485,TARBP1,UP
295,222608_s_at,3.139629828,6.223132691,7.753467947,4.58E-13,6.75E-11,19.23756936,ANLN,UP
296,210559_s_at,2.610910041,6.740124436,7.73718129,5.05E-13,7.39E-11,19.14206358,CDK1,UP
297,201587_s_at,1.522092572,9.034033381,7.732713304,5.19E-13,7.55E-11,19.11588159,IRAK1,UP
298,219343_at,-1.874800438,7.861997542,-7.718215503,5.66E-13,8.20E-11,19.03098086,CDC37L1,DOWN
299,206210_s_at,-2.095499475,5.663153106,-7.710925377,5.92E-13,8.52E-11,18.98832093,CETP,DOWN
300,204748_at,-1.89351103,4.021668333,-7.710487748,5.93E-13,8.52E-11,18.98576072,PTGS2,DOWN
301,202998_s_at,1.492507686,6.65128939,7.707122617,6.05E-13,8.62E-11,18.96607665,LOXL2,UP
302,208816_x_at,1.489886162,9.650925854,7.706966782,6.06E-13,8.62E-11,18.96516521,ANXA2P2,UP
303,237262_at,-1.392964417,5.58333665,-7.7077605,6.03E-13,8.62E-11,18.96980754,GAREM1,DOWN
304,225931_s_at,1.419407251,7.809475029,7.703817061,6.17E-13,8.76E-11,18.94674549,RNF213,UP
305,200661_at,1.265586192,10.72016772,7.699430312,6.34E-13,8.95E-11,18.92109822,CTSA,UP
306,236796_at,-2.042002727,4.823032069,-7.696244548,6.46E-13,9.10E-11,18.90247742,NA,DOWN
307,224896_s_at,1.357741596,7.502375809,7.691802932,6.64E-13,9.30E-11,18.87652299,TTL,UP
308,237466_s_at,-1.364997607,4.431823616,-7.690985616,6.67E-13,9.32E-11,18.8717479,HHIP,DOWN
309,217165_x_at,-3.186185044,10.10083094,-7.680419619,7.11E-13,9.83E-11,18.8100414,MT1F,DOWN
310,241843_at,-1.751413386,5.163856994,-7.680694226,7.10E-13,9.83E-11,18.81164456,EIF5,DOWN
311,241843_at,-1.751413386,5.163856994,-7.680694226,7.10E-13,9.83E-11,18.81164456,SNORA28,DOWN
312,225575_at,-2.779506882,6.74505006,-7.678549918,7.19E-13,9.89E-11,18.79912686,LIFR,DOWN
313,1554283_at,-1.125284169,4.26922884,-7.672070143,7.47E-13,1.03E-10,18.76131159,NOCT,DOWN
314,225539_at,-1.522852379,7.384787014,-7.669606451,7.59E-13,1.04E-10,18.74693821,ZBTB21,DOWN
315,204023_at,1.864998452,7.664978711,7.666865094,7.71E-13,1.05E-10,18.73094782,RFC4,UP
316,209284_s_at,1.080644066,7.988397404,7.664658655,7.82E-13,1.06E-10,18.71807983,TASOR,UP
317,231188_at,1.088658061,6.454176209,7.664084312,7.84E-13,1.06E-10,18.71473058,ZSCAN2,UP
318,235229_at,3.479311071,9.274480793,7.662295892,7.93E-13,1.07E-10,18.70430235,NA,UP
319,213321_at,-1.195816699,7.760648137,-7.66182432,7.95E-13,1.07E-10,18.70155285,BCKDHB,DOWN
320,201291_s_at,3.356544943,7.147674953,7.654875133,8.29E-13,1.11E-10,18.66104603,TOP2A,UP
321,227084_at,2.769771188,6.672266478,7.652369336,8.41E-13,1.12E-10,18.64644456,DTNA,UP
322,203629_s_at,1.107091755,6.882888279,7.64780886,8.65E-13,1.15E-10,18.61987689,COG5,UP
323,213073_at,1.166008567,6.690646425,7.63785581,9.18E-13,1.22E-10,18.56192356,ZFYVE26,UP
324,213663_s_at,-1.097301568,3.247113008,-7.635018291,9.34E-13,1.23E-10,18.54540904,RETREG1,DOWN
325,210460_s_at,1.262997809,10.61250711,7.634005892,9.39E-13,1.24E-10,18.53951762,PSMD4,UP
326,219880_at,1.217139636,5.134912089,7.628612314,9.70E-13,1.27E-10,18.50813803,CTC-338M12.4,UP
327,224818_at,1.833077959,7.99934321,7.627906562,9.74E-13,1.27E-10,18.50403288,SORT1,UP
328,218184_at,1.208284777,7.05967199,7.622836947,1.00E-12,1.31E-10,18.47455042,TULP4,UP
329,226436_at,1.538492688,8.72080627,7.617678531,1.04E-12,1.34E-10,18.44456238,RASSF4,UP
330,1555758_a_at,2.930670098,6.837777544,7.611889531,1.07E-12,1.39E-10,18.41092152,CDKN3,UP
331,225929_s_at,1.337474386,8.880669427,7.607789755,1.10E-12,1.42E-10,18.38710536,RNF213,UP
332,203755_at,2.567513496,6.555136579,7.60368761,1.13E-12,1.45E-10,18.36328238,BUB1B,UP
333,200765_x_at,1.005125395,9.598461589,7.596411818,1.18E-12,1.51E-10,18.32104569,CTNNA1,UP
334,212929_s_at,1.132211247,8.15914414,7.595797605,1.18E-12,1.51E-10,18.31748113,WASHC2C,UP
335,212929_s_at,1.132211247,8.15914414,7.595797605,1.18E-12,1.51E-10,18.31748113,WASHC2A,UP
336,222906_at,2.220216457,6.532938554,7.595378361,1.18E-12,1.51E-10,18.31504814,FLVCR1,UP
337,225317_at,1.120048599,7.356691646,7.589389803,1.23E-12,1.56E-10,18.28030295,ACBD6,UP
338,225317_at,1.120048599,7.356691646,7.589389803,1.23E-12,1.56E-10,18.28030295,LHX4-AS1,UP
339,216237_s_at,1.750171765,8.228188931,7.586999805,1.24E-12,1.58E-10,18.26644049,MCM5,UP
340,237716_at,-2.236346415,5.462646477,-7.583988669,1.27E-12,1.60E-10,18.24897867,NA,DOWN
341,227350_at,2.299682993,5.881078735,7.580739594,1.29E-12,1.62E-10,18.23014124,HELLS,UP
342,207262_at,-3.879727223,7.205269867,-7.571733404,1.36E-12,1.70E-10,18.1779482,APOF,DOWN
343,205097_at,1.962208947,6.998097523,7.566965904,1.40E-12,1.75E-10,18.15033303,SLC26A2,UP
344,222640_at,1.38890908,7.170949564,7.561363608,1.45E-12,1.80E-10,18.11789449,DNMT3A,UP
345,220949_s_at,1.119936163,7.16756463,7.56041211,1.46E-12,1.81E-10,18.11238641,CYREN,UP
346,225762_x_at,-1.188776923,6.422031305,-7.557479856,1.48E-12,1.83E-10,18.09541438,RNA45SN5,DOWN
347,214180_at,-1.726371416,6.101086822,-7.537554213,1.67E-12,2.06E-10,17.98017887,MAN1C1,DOWN
348,208926_at,1.493662964,8.984202325,7.532224582,1.73E-12,2.11E-10,17.9493843,NEU1,UP
349,213720_s_at,1.289776912,7.718681652,7.529066244,1.76E-12,2.15E-10,17.93114106,SMARCA4,UP
350,226485_at,1.449941179,7.431216789,7.527362147,1.78E-12,2.17E-10,17.92129957,VSIG10,UP
351,214765_s_at,-1.531405762,6.772817892,-7.519431699,1.86E-12,2.27E-10,17.87551575,NAAA,DOWN
352,237765_at,-3.327517001,7.580102716,-7.516475815,1.90E-12,2.30E-10,17.85845769,SLC25A47,DOWN
353,236383_at,-1.144832373,3.836241688,-7.513560453,1.93E-12,2.34E-10,17.84163709,NA,DOWN
354,219148_at,2.938464792,6.382962474,7.493480569,2.17E-12,2.61E-10,17.72588065,PBK,UP
355,226128_at,1.214685264,8.599885836,7.488756204,2.24E-12,2.68E-10,17.69867042,BROX,UP
356,203410_at,1.1950106,6.230430499,7.481940966,2.33E-12,2.78E-10,17.65943435,AP3M2,UP
357,227554_at,-2.481097659,5.921170577,-7.477860413,2.38E-12,2.84E-10,17.63595159,MAGI2-AS3,DOWN
358,225903_at,1.003328114,7.669963037,7.471598993,2.47E-12,2.93E-10,17.59993214,PIGU,UP
359,210609_s_at,1.92490799,8.240779259,7.458988388,2.67E-12,3.15E-10,17.52743899,TP53I3,UP
360,203120_at,1.263488207,8.808491108,7.449951555,2.81E-12,3.30E-10,17.47553168,TP53BP2,UP
361,209306_s_at,1.449534267,6.981941588,7.445726285,2.88E-12,3.38E-10,17.45127382,SWAP70,UP
362,227943_at,1.777227354,5.410704219,7.44504341,2.90E-12,3.39E-10,17.44735406,NA,UP
363,213320_at,1.265790569,7.020101032,7.437143902,3.03E-12,3.53E-10,17.4020247,PRMT3,UP
364,204745_x_at,-3.090892964,10.55917861,-7.432555342,3.12E-12,3.62E-10,17.37570668,MT1G,DOWN
365,203466_at,1.186147179,7.399226911,7.430306699,3.16E-12,3.65E-10,17.36281272,MPV17,UP
366,219029_at,1.45596924,7.261579906,7.424619188,3.27E-12,3.77E-10,17.33020961,TMEM267,UP
367,200770_s_at,1.250727337,8.839710317,7.418943878,3.38E-12,3.89E-10,17.2976903,LAMC1,UP
368,227852_at,1.028153072,6.92859417,7.41751883,3.41E-12,3.89E-10,17.28952702,RP9,UP
369,203073_at,1.043734597,7.847224395,7.412321591,3.51E-12,4.01E-10,17.25976239,COG2,UP
370,203358_s_at,2.087558956,6.351779646,7.403640975,3.70E-12,4.18E-10,17.21007442,EZH2,UP
371,209304_x_at,-1.94328863,9.377473175,-7.402389544,3.73E-12,4.21E-10,17.20291389,GADD45B,DOWN
372,203372_s_at,-2.664765229,5.704088533,-7.400623054,3.77E-12,4.23E-10,17.19280741,SOCS2,DOWN
373,218000_s_at,-1.829256263,6.303038674,-7.40083456,3.76E-12,4.23E-10,17.19401741,PHLDA1,DOWN
374,207027_at,-3.203735567,6.610995774,-7.3927557,3.94E-12,4.41E-10,17.14781295,HGFAC,DOWN
375,218909_at,1.369277647,7.352670847,7.391544266,3.97E-12,4.43E-10,17.14088698,RPS6KC1,UP
376,202025_x_at,-1.355560597,9.555992414,-7.391198061,3.98E-12,4.43E-10,17.13890778,ACAA1,DOWN
377,203856_at,1.417748665,6.464297369,7.385844281,4.11E-12,4.56E-10,17.10830773,VRK1,UP
378,226032_at,1.07980789,7.981189727,7.384160934,4.15E-12,4.60E-10,17.09868896,CASP2,UP
379,203499_at,-1.316193432,6.34087454,-7.375766509,4.36E-12,4.80E-10,17.05074097,EPHA2,DOWN
380,1554640_at,-1.965573117,6.049916854,-7.373341047,4.42E-12,4.86E-10,17.03689271,PALM2AKAP2,DOWN
381,221848_at,-1.938586305,8.130950025,-7.37303445,4.43E-12,4.86E-10,17.03514236,ZGPAT,DOWN
382,213375_s_at,-1.754030037,8.949225142,-7.362901274,4.70E-12,5.09E-10,16.97731569,N4BP2L1,DOWN
383,225834_at,2.73559179,6.894406251,7.362705731,4.71E-12,5.09E-10,16.97620023,FAM72C,UP
384,225834_at,2.73559179,6.894406251,7.362705731,4.71E-12,5.09E-10,16.97620023,FAM72B,UP
385,225834_at,2.73559179,6.894406251,7.362705731,4.71E-12,5.09E-10,16.97620023,FAM72D,UP
386,225834_at,2.73559179,6.894406251,7.362705731,4.71E-12,5.09E-10,16.97620023,FAM72A,UP
387,218544_s_at,-1.845411213,8.395723241,-7.360853561,4.76E-12,5.14E-10,16.96563551,RCL1,DOWN
388,229490_s_at,2.51898048,6.069755277,7.360284301,4.78E-12,5.14E-10,16.96238877,NA,UP
389,220994_s_at,1.744110817,6.708153691,7.356003039,4.90E-12,5.26E-10,16.93797536,STXBP6,UP
390,203909_at,1.051333892,7.809846933,7.352529261,5.00E-12,5.35E-10,16.91817242,SLC9A6,UP
391,214221_at,1.167700088,6.434465967,7.351783576,5.02E-12,5.36E-10,16.91392218,ALMS1,UP
392,202095_s_at,2.41668136,6.908984084,7.350347245,5.06E-12,5.39E-10,16.90573611,BIRC5,UP
393,204224_s_at,-1.941333478,9.518607052,-7.347193013,5.16E-12,5.47E-10,16.88776239,GCH1,DOWN
394,224448_s_at,1.06471173,9.243502485,7.344714055,5.23E-12,5.53E-10,16.87363962,UQCC2,UP
395,1554408_a_at,1.693456646,7.234901875,7.34136961,5.34E-12,5.63E-10,16.85459039,TK1,UP
396,206797_at,-3.141503422,7.890109054,-7.336780777,5.48E-12,5.77E-10,16.82846136,NAT2,DOWN
397,202743_at,1.403583979,6.984585717,7.33571648,5.52E-12,5.80E-10,16.82240253,PIK3R3,UP
398,204822_at,2.789950604,5.976463492,7.331257968,5.66E-12,5.93E-10,16.79702649,TTK,UP
399,213146_at,-1.136670178,5.925489193,-7.32760583,5.79E-12,6.04E-10,16.77624651,KDM6B,DOWN
400,223173_at,1.054063601,8.157619029,7.326471972,5.83E-12,6.07E-10,16.76979626,SPNS1,UP
401,211072_x_at,1.145336623,12.16180487,7.321438445,6.00E-12,6.24E-10,16.74116854,TUBA1B,UP
402,211072_x_at,1.145336623,12.16180487,7.321438445,6.00E-12,6.24E-10,16.74116854,TUBA1A,UP
403,224452_s_at,1.095521902,8.885406236,7.320086549,6.05E-12,6.28E-10,16.73348166,FAM220A,UP
404,207978_s_at,-1.119237815,4.433541231,-7.311912621,6.35E-12,6.58E-10,16.68702184,NR4A3,DOWN
405,203502_at,1.362000832,6.666308796,7.293952737,7.05E-12,7.29E-10,16.58504316,BPGM,UP
406,222594_s_at,1.099392081,5.573447052,7.29272572,7.10E-12,7.33E-10,16.5780812,SPATS2,UP
407,1556185_a_at,-1.572945862,4.196451233,-7.289061702,7.25E-12,7.47E-10,16.55729592,STEAP4,DOWN
408,1565863_at,-1.931335188,5.057437264,-7.288135846,7.29E-12,7.50E-10,16.55204465,NA,DOWN
409,227345_at,-1.420816132,6.272304999,-7.284489253,7.45E-12,7.63E-10,16.53136563,TNFRSF10D,DOWN
410,212407_at,1.022274353,7.486811125,7.283346999,7.50E-12,7.67E-10,16.52488937,METTL13,UP
411,204092_s_at,2.019156068,7.218664268,7.28247584,7.54E-12,7.70E-10,16.51995053,AURKA,UP
412,1558692_at,1.58046044,6.894914567,7.281651789,7.58E-12,7.72E-10,16.51527907,GLMP,UP
413,218918_at,-2.208343256,6.69463191,-7.277196858,7.78E-12,7.89E-10,16.49002976,MAN1C1,DOWN
414,222735_at,1.408019552,8.252411824,7.276581218,7.80E-12,7.91E-10,16.48654118,TMEM38B,UP
415,1559239_s_at,-1.057620999,5.108991353,-7.274757183,7.89E-12,7.97E-10,16.4762061,ACAT1,DOWN
416,201378_s_at,1.214439713,8.617368458,7.274655333,7.89E-12,7.97E-10,16.47562906,UBAP2L,UP
417,207076_s_at,-1.713578358,11.89759445,-7.273233142,7.96E-12,8.02E-10,16.46757193,ASS1,DOWN
418,216546_s_at,-1.020579584,4.819735245,-7.269710139,8.12E-12,8.15E-10,16.44761699,CHI3L1,DOWN
419,242370_at,-1.019252274,3.830012389,-7.267871031,8.21E-12,8.23E-10,16.43720214,MTHFD2L,DOWN
420,227822_at,1.513834237,5.695077162,7.266740545,8.27E-12,8.27E-10,16.43080095,ZNF605,UP
421,232124_at,-1.281433483,3.811833082,-7.264009105,8.40E-12,8.38E-10,16.41533698,GASK1A,DOWN
422,218355_at,2.423606211,6.166982528,7.261079699,8.54E-12,8.51E-10,16.39875593,KIF4A,UP
423,243463_s_at,1.493960549,5.727730432,7.260429071,8.58E-12,8.52E-10,16.39507375,RIT1,UP
424,209218_at,2.56900853,9.192528979,7.254598191,8.87E-12,8.78E-10,16.36208284,SQLE,UP
425,237390_at,-3.371656187,6.522353242,-7.253620316,8.92E-12,8.81E-10,16.35655154,ADRA1A,DOWN
426,220794_at,-2.932211742,5.137274467,-7.253217179,8.94E-12,8.82E-10,16.35427134,GREM2,DOWN
427,205307_s_at,-2.497950406,6.327648265,-7.247226255,9.26E-12,9.10E-10,16.32039442,KMO,DOWN
428,218561_s_at,1.172647999,7.937495011,7.245697181,9.35E-12,9.15E-10,16.31175053,LYRM4,UP
429,235945_at,-2.444435962,5.454601039,-7.242845657,9.50E-12,9.28E-10,16.29563359,SRD5A2,DOWN
430,212923_s_at,-1.110748778,9.53299962,-7.239780651,9.67E-12,9.43E-10,16.2783141,PXDC1,DOWN
431,1558447_at,-1.110447158,3.782730469,-7.238363355,9.75E-12,9.50E-10,16.27030677,NA,DOWN
432,201874_at,1.1990929,7.974048307,7.226453803,1.05E-11,1.01E-09,16.20305679,MPZL1,UP
433,204767_s_at,1.515344052,8.224798887,7.22558516,1.05E-11,1.01E-09,16.1981543,FEN1,UP
434,225485_at,1.568349304,5.036479013,7.225753061,1.05E-11,1.01E-09,16.19910188,CEP41,UP
435,238835_at,-4.033334091,6.208078545,-7.225734252,1.05E-11,1.01E-09,16.19899572,AVPR1A,DOWN
436,210377_at,-2.630020111,7.108302416,-7.224451929,1.06E-11,1.01E-09,16.19175901,ACSM3,DOWN
437,213226_at,2.390985787,6.158105483,7.224587637,1.06E-11,1.01E-09,16.19252484,CCNA2,UP
438,1553977_a_at,-2.462519469,7.237866049,-7.216619439,1.11E-11,1.06E-09,16.14757288,CYP39A1,DOWN
439,226536_at,1.3504864,8.842036307,7.215968482,1.11E-11,1.06E-09,16.14390182,NSMCE2,UP
440,209709_s_at,1.977711267,6.67484531,7.215342411,1.12E-11,1.06E-09,16.14037129,HMMR,UP
441,33494_at,-1.849706375,8.372612181,-7.209544324,1.15E-11,1.09E-09,16.10768315,ETFDH,DOWN
442,200771_at,1.733874935,9.216668125,7.202611643,1.20E-11,1.13E-09,16.06861838,LAMC1,UP
443,213631_x_at,-1.719606194,5.436786218,-7.199790379,1.22E-11,1.15E-09,16.05272713,DHODH,DOWN
444,220924_s_at,-1.445198365,11.04526268,-7.197477282,1.24E-11,1.17E-09,16.0397009,SLC38A2,DOWN
445,57539_at,-1.950186661,8.243236685,-7.196824802,1.24E-11,1.17E-09,16.03602689,ZGPAT,DOWN
446,209275_s_at,1.065646402,9.042030234,7.192449452,1.27E-11,1.20E-09,16.01139498,CLN3,UP
447,202870_s_at,2.564282667,6.839922009,7.186448368,1.32E-11,1.23E-09,15.97762477,CDC20,UP
448,213526_s_at,1.016698072,7.217198122,7.186288697,1.32E-11,1.23E-09,15.97672647,LIN37,UP
449,201268_at,1.08533594,10.88239626,7.180662297,1.36E-11,1.27E-09,15.94507999,NME2,UP
450,201268_at,1.08533594,10.88239626,7.180662297,1.36E-11,1.27E-09,15.94507999,NME1-NME2,UP
451,232138_at,-2.512815297,7.07871065,-7.180140637,1.37E-11,1.27E-09,15.94214656,MBNL2,DOWN
452,227796_at,1.222825262,7.360904333,7.174877884,1.41E-11,1.30E-09,15.91255971,ZFP62,UP
453,203270_at,1.217218146,6.369088472,7.172283549,1.43E-11,1.32E-09,15.89797917,DTYMK,UP
454,228115_at,-1.740212179,6.153306323,-7.171992428,1.43E-11,1.32E-09,15.89634322,GAREM1,DOWN
455,219978_s_at,2.252963911,6.520191653,7.171347631,1.44E-11,1.32E-09,15.89271992,NUSAP1,UP
456,202074_s_at,1.143412066,9.54810832,7.169853226,1.45E-11,1.33E-09,15.88432317,OPTN,UP
457,209219_at,1.225428018,9.30572998,7.1693025,1.46E-11,1.34E-09,15.88122902,NELFE,UP
458,55081_at,1.080915391,7.109197428,7.168758092,1.46E-11,1.34E-09,15.87817049,MICALL1,UP
459,200854_at,-1.224127766,8.137487576,-7.166559218,1.48E-11,1.35E-09,15.86581842,NCOR1,DOWN
460,210891_s_at,1.053079096,10.60934657,7.155434909,1.58E-11,1.43E-09,15.80336191,GTF2I,UP
461,210891_s_at,1.053079096,10.60934657,7.155434909,1.58E-11,1.43E-09,15.80336191,GTF2IP1,UP
462,210891_s_at,1.053079096,10.60934657,7.155434909,1.58E-11,1.43E-09,15.80336191,GTF2IP4,UP
463,213931_at,-2.066015728,7.03777073,-7.153068679,1.60E-11,1.45E-09,15.79008419,ID2,DOWN
464,213931_at,-2.066015728,7.03777073,-7.153068679,1.60E-11,1.45E-09,15.79008419,ID2B,DOWN
465,213832_at,-2.848242756,5.544149731,-7.152774795,1.60E-11,1.45E-09,15.78843529,KCND3,DOWN
466,212186_at,1.182431883,8.82766292,7.150445446,1.63E-11,1.46E-09,15.77536733,ACACA,UP
467,223063_at,1.372885766,8.791549227,7.148041498,1.65E-11,1.48E-09,15.76188346,C1orf198,UP
468,232130_at,1.064819291,5.243186265,7.147959344,1.65E-11,1.48E-09,15.76142271,SNX12,UP
469,202153_s_at,1.059694175,7.777120945,7.147231116,1.66E-11,1.48E-09,15.75733859,NUP62,UP
470,226480_at,1.22385602,6.50341856,7.144503011,1.68E-11,1.50E-09,15.74204072,NA,UP
471,203574_at,-1.546513406,9.419923517,-7.143874456,1.69E-11,1.50E-09,15.73851658,NFIL3,DOWN
472,215689_s_at,-1.825214292,6.901236383,-7.133533897,1.79E-11,1.58E-09,15.68056574,SHBG,DOWN
473,221573_at,1.000201579,6.52977223,7.133971509,1.79E-11,1.58E-09,15.68301723,C7orf25,UP
474,227336_at,-1.364736155,6.78535104,-7.132605871,1.80E-11,1.59E-09,15.67536727,DTX1,DOWN
475,204480_s_at,1.305444098,8.026543035,7.130459212,1.83E-11,1.61E-09,15.66334397,BBLN,UP
476,209043_at,1.340527764,8.506132217,7.129142658,1.84E-11,1.61E-09,15.65597108,PAPSS1,UP
477,211068_x_at,1.108944323,9.018928371,7.122307756,1.91E-11,1.67E-09,15.61770744,WASHC2C,UP
478,205554_s_at,-2.81798394,7.279003339,-7.120706358,1.93E-11,1.68E-09,15.60874549,DNASE1L3,DOWN
479,240509_s_at,-2.171013647,3.800988641,-7.120944088,1.93E-11,1.68E-09,15.61007583,GREM2,DOWN
480,201797_s_at,1.300519648,7.235183055,7.115543511,1.99E-11,1.73E-09,15.57986052,VARS1,UP
481,211058_x_at,1.097751944,12.1725006,7.10843423,2.07E-11,1.80E-09,15.54010578,TUBA1B,UP
482,211058_x_at,1.097751944,12.1725006,7.10843423,2.07E-11,1.80E-09,15.54010578,TUBA1A,UP
483,218028_at,1.012009429,8.058831612,7.10620738,2.10E-11,1.81E-09,15.52765814,ELOVL1,UP
484,206949_s_at,1.161576978,7.873274971,7.104517892,2.12E-11,1.83E-09,15.51821577,RUSC1,UP
485,231705_at,-1.157425102,6.510655714,-7.09982563,2.18E-11,1.88E-09,15.49199813,RIDA,DOWN
486,203714_s_at,1.239098658,8.834670836,7.087705433,2.34E-11,2.00E-09,15.42432461,TBCE,UP
487,225457_s_at,1.532299165,7.160296792,7.087221428,2.34E-11,2.00E-09,15.42162356,SLC9A3,UP
488,225457_s_at,1.532299165,7.160296792,7.087221428,2.34E-11,2.00E-09,15.42162356,SLC9A3-OT1,UP
