"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","diffexpressed"
"223538_at",1.62179636395628,8.13482366438384,8.41595968090134,7.6859527952798e-15,2.0083872727685e-12,23.2073783117594,"SERF1B","UP"
"230688_at",-1.9209238462776,4.86145768113131,-8.40894896174849,8.03215370752952e-15,2.08885719252052e-12,23.1645484421039,NA,"DOWN"
"209714_s_at",2.79922281694973,6.96508220039899,8.3971559015554,8.6497306529895e-15,2.23880445569533e-12,23.0925396926807,"CDKN3","UP"
"223229_at",2.39457290106995,6.93626224017677,8.38750484978119,9.18998561330386e-15,2.35630368215664e-12,23.0336450868652,"UBE2T","UP"
"228273_at",2.87549110984153,7.08576390124747,8.3840243023004,9.39292207927432e-15,2.39708249306266e-12,23.0124131265339,"PRR11","UP"
"217546_at",-5.07404558529399,6.23764289346465,-8.38182005264179,9.52373422748334e-15,2.41916138309557e-12,22.9989689361411,"MT1M","DOWN"
"236699_at",-2.64739010275737,6.77850929804545,-8.3748589922634,9.94881559586969e-15,2.51543826915385e-12,22.9565227739419,NA,"DOWN"
"203747_at",-1.17229232707431,6.73695985690404,-8.37098935355131,1.01931970249025e-14,2.56535054894471e-12,22.9329341680082,"AQP3","DOWN"
"209469_at",-2.18173555616066,4.13389773898485,-8.36827829912287,1.03679458321234e-14,2.59736066848511e-12,22.916411115697,"GPM6A","DOWN"
"202705_at",2.52016760506885,7.03945066360606,8.36391953943586,1.06551487727521e-14,2.65712164349915e-12,22.8898510515478,"CCNB2","UP"
"203022_at",1.71484301536394,7.56309580684848,8.35719273814783,1.11139353132981e-14,2.75156389505148e-12,22.8488740680635,"RNASEH2A","UP"
"209189_at",-3.31472092344044,7.65473648689899,-8.35689581698106,1.11346313296537e-14,2.75156389505148e-12,22.8470656991887,"FOS","DOWN"
"205227_at",-1.88463452860438,8.52021909400505,-8.32920487483466,1.32425239824225e-14,3.21428427667573e-12,22.6785495212237,"IL1RAP","DOWN"
"215014_at",-3.1623331874459,4.32342547410606,-8.3294905788865,1.32188746656848e-14,3.21428427667573e-12,22.6802868591835,"KCND3","DOWN"
"232369_at",-2.59500165175848,7.40420966806566,-8.32791908081148,1.33494764841984e-14,3.22590689925455e-12,22.6707310833433,NA,"DOWN"
"217286_s_at",1.12684416561203,8.26874980103535,8.32460643495188,1.36289836400105e-14,3.26003340421765e-12,22.6505907326371,"NDRG3","UP"
"231140_at",-1.40825164373552,4.63901029205051,-8.32412857724254,1.36697791655072e-14,3.26003340421765e-12,22.6476857471975,"TPPP2","DOWN"
"211609_x_at",1.30758950871148,10.7623463960455,8.31769887635177,1.42306097772779e-14,3.36439953145661e-12,22.6086060651837,"PSMD4","UP"
"211964_at",2.2702512374,9.64847711656061,8.30790540467625,1.51289623535421e-14,3.51590647239998e-12,22.5491088458729,"COL4A2","UP"
"239562_at",-1.6298027971541,4.95433495012121,-8.30651986929365,1.52605153672324e-14,3.53145138029941e-12,22.5406941318598,"MTHFD2L","DOWN"
"225300_at",1.25142778014973,7.0787433834899,8.3051117982644,1.53953697017733e-14,3.54762584608838e-12,22.5321432342278,"KNSTRN","UP"
"202185_at",1.12878174359672,9.82298463007576,8.29642394650203,1.62539456417286e-14,3.72973417366271e-12,22.4793990752218,"PLOD3","UP"
"1568638_a_at",-2.40112175269399,4.36978068072222,-8.28477056653102,1.74805350428434e-14,3.99441196776069e-12,22.4086922910422,"IDO2","DOWN"
"211231_x_at",-2.71849598331147,8.90684286875758,-8.2744052199365,1.86483862792069e-14,4.24351799944303e-12,22.3458403831604,"CYP4A11","DOWN"
"205773_at",-2.12710178990164,6.11083770042424,-8.27018963484844,1.91451786829571e-14,4.33848814693916e-12,22.3202892491005,"CPEB3","DOWN"
"200910_at",1.33286373374426,10.7494234520606,8.26820202109004,1.93839404841296e-14,4.37444273413128e-12,22.3082442543001,"CCT3","UP"
"239901_at",-1.37976202324481,5.91968073202525,-8.25165039980596,2.14902887341548e-14,4.82983184624854e-12,22.2079947104508,NA,"DOWN"
"227654_at",-1.51151414037814,4.8504528190202,-8.24937633493971,2.17968739926359e-14,4.8786585219665e-12,22.1942287092868,"RIPOR3","DOWN"
"201292_at",3.19666622068306,7.69974196629798,8.24684544030756,2.21431830391403e-14,4.93594145027172e-12,22.1789101325228,"TOP2A","UP"
"214830_at",1.91347015795847,7.49507341470707,8.23904893115281,2.32446378617048e-14,5.16040409569628e-12,22.1317348919488,"SLC38A6","UP"
"1561336_at",-1.19974393071038,5.3164687230101,-8.22455494831668,2.54385166489793e-14,5.57941248895867e-12,22.0440914487371,"DNASE1L3","DOWN"
"207608_x_at",-4.55111707532241,8.3194434739596,-8.22459598729301,2.54320239315884e-14,5.57941248895867e-12,22.044339501891,"CYP1A2","DOWN"
"214906_x_at",-1.42106181232568,7.10985304111111,-8.2197977544511,2.620238374792e-14,5.70115850049863e-12,22.0153414347383,"N4BP2L1","DOWN"
"226181_at",-2.09332473631037,7.44135055091919,-8.21504180361243,2.69887650998238e-14,5.82583963793152e-12,21.986606947356,"TUBE1","DOWN"
"227679_at",1.42658985742077,6.51190203588889,8.21562423542144,2.68912192160958e-14,5.82583963793152e-12,21.9901254509359,"HDAC11","UP"
"201485_s_at",1.45292353971366,7.88070792538384,8.20453606814585,2.88097024712641e-14,6.14603234790292e-12,21.9231618815454,"RCN2","UP"
"218253_s_at",1.07078807510054,9.21608706791414,8.19258183509885,3.10301284203983e-14,6.59396265923429e-12,21.8510169649703,"EIF2D","UP"
"201578_at",2.00797593386776,7.70968875567172,8.1888407903825,3.17592317722564e-14,6.7227400185203e-12,21.8284498765968,"PODXL","UP"
"223461_at",1.40888436173225,7.68548453429798,8.17634771576165,3.43192337146662e-14,7.18755572156635e-12,21.7531241969673,"TBC1D7","UP"
"202964_s_at",1.11250956115957,7.35012947173232,8.17229148132108,3.51935889817161e-14,7.28040710249417e-12,21.7286795743915,"RFX5","UP"
"209786_at",1.4404531671246,8.14007832659091,8.17010200926839,3.56746827274036e-14,7.29026277034322e-12,21.7154873209547,"HMGN4","UP"
"220186_s_at",-1.91004855537814,6.99937350382323,-8.17117773157734,3.54375050173869e-14,7.29026277034322e-12,21.7219686691758,"CDHR2","DOWN"
"223426_s_at",-1.43477153178688,6.61850452356061,-8.17051345916009,3.5583780157626e-14,7.29026277034322e-12,21.7179663039181,"EPB41L4B","DOWN"
"223784_at",-3.68511051243497,5.54576893525253,-8.16964829566097,3.5775189468661e-14,7.29026277034322e-12,21.712753769806,"CLTRN","DOWN"
"204788_s_at",1.09049564880656,7.36092049087879,8.1647642872183,3.68750200498766e-14,7.48645156127849e-12,21.6833330882281,"PPOX","UP"
"213043_s_at",1.10238034365901,7.36106181472727,8.15922034437938,3.81640984371889e-14,7.71946632574148e-12,21.6499474287267,"MED24","UP"
"201956_s_at",1.24494844252241,9.78869215570707,8.14774505566816,4.0975865918856e-14,8.25761979862171e-12,21.5808783241283,"GNPAT","UP"
"35820_at",1.25335276818907,8.57818393003535,8.14409344610697,4.19129421770591e-14,8.41540996733724e-12,21.5589094570557,"GM2A","UP"
"206359_at",-1.09271462078798,5.73685450361111,-8.14220829126179,4.24049882181973e-14,8.48301692879271e-12,21.5475698458364,"SOCS3","DOWN"
"203554_x_at",2.22122303260219,8.79175787536869,8.14096378862105,4.27329484517968e-14,8.51742523283933e-12,21.5400845990257,"PTTG1","UP"
"204478_s_at",1.08726636834645,7.40727118494444,8.12606849715205,4.68587743517393e-14,9.30581179516924e-12,21.4505381557809,"RABIF","UP"
"223967_at",-1.50753405139454,5.63074943277778,-8.1084491022525,5.22510139615978e-14,1.02279018834579e-11,21.3447191253117,"ANGPTL6","DOWN"
"207828_s_at",2.50190013984153,7.4061097074596,8.09474730427205,5.68652665959511e-14,1.10127049808676e-11,21.2625067032463,"CENPF","UP"
"225571_at",-2.49603614268852,4.48500591915152,-8.08027274828635,6.21784817713242e-14,1.19149242981661e-11,21.1757322465412,"LIFR","DOWN"
"236067_at",-2.56167598232021,6.33674122984343,-8.07457811329766,6.44010804806537e-14,1.22976790499648e-11,21.1416141797875,NA,"DOWN"
"201377_at",1.53917803637377,8.55179195387879,8.06937519356027,6.65004608131872e-14,1.24811598147234e-11,21.1104525333277,"UBAP2L","UP"
"217978_s_at",1.15672049853333,9.78245753686869,8.0691736927307,6.65831156635336e-14,1.24811598147234e-11,21.109245892579,"UBE2Q1","UP"
"235642_at",-3.49327773576065,5.99739137901515,-8.07028604231978,6.61281003415309e-14,1.24811598147234e-11,21.1159071253204,"ADRA1A","DOWN"
"228186_s_at",-2.10570722418688,4.26740151243939,-8.06756330794931,6.72473555033446e-14,1.25344021368743e-11,21.0996030159476,"RSPO3","DOWN"
"209132_s_at",1.06857766663061,8.93600803429798,8.02985108953975,8.48233219835729e-14,1.56501894712462e-11,20.87405873098,"COMMD4","UP"
"226370_at",-1.47515607170383,7.39703298475253,-8.01454981196369,9.31891152168097e-14,1.70783125816632e-11,20.7826974069525,"KLHL15","DOWN"
"222843_at",1.88659182704371,7.15709677311616,7.99354815337442,1.06016200846628e-13,1.92995425894563e-11,20.6574424579287,"FIGNL1","UP"
"204641_at",2.77782646022405,6.56948602505556,7.9919579899502,1.07055745200368e-13,1.94240379157066e-11,20.6479653732961,"NEK2","UP"
"209836_x_at",1.57474079947104,8.60727689832323,7.9865839274906,1.1064420880717e-13,2.0008649588033e-11,20.6159439667254,"BOLA2","UP"
"209836_x_at",1.57474079947104,8.60727689832323,7.9865839274906,1.1064420880717e-13,2.0008649588033e-11,20.6159439667254,"BOLA2B","UP"
"1560469_at",-2.29504333270164,4.84341408524242,-7.98378948960065,1.12556964891532e-13,2.02873713650867e-11,20.5992975694672,"NR5A2","DOWN"
"50374_at",1.11416374168416,7.83601651555051,7.97383409992986,1.19641206699134e-13,2.14933066495388e-11,20.5400174495507,"OXLD1","UP"
"212799_at",1.20792393830382,7.39724585717172,7.96989601481651,1.22563842932774e-13,2.19461611609429e-11,20.5165781362828,"STX6","UP"
"205876_at",-1.08245712986011,3.61582297729293,-7.96861191703797,1.23532028561035e-13,2.20236132052362e-11,20.5089365069734,"LIFR","DOWN"
"214146_s_at",-1.50876807994863,3.55628127036869,-7.96825441006767,1.23802927032163e-13,2.20236132052362e-11,20.5068091039777,"PPBP","DOWN"
"209093_s_at",1.42225857319673,8.18723081325758,7.96193255632411,1.28691592702617e-13,2.2671722426671e-11,20.4691978691927,"GBA1","UP"
"209093_s_at",1.42225857319673,8.18723081325758,7.96193255632411,1.28691592702617e-13,2.2671722426671e-11,20.4691978691927,"GBA1LP","UP"
"224746_at",1.16942030930383,8.26366624776263,7.95962654145136,1.30521994494099e-13,2.29202497919814e-11,20.4554822266072,"NHSL3","UP"
"213632_at",-1.97368804098579,7.06982247776768,-7.95761856597728,1.32136804365109e-13,2.3129446464076e-11,20.4435408925534,"DHODH","DOWN"
"205176_s_at",1.5133748237847,7.62159442438889,7.95139268138811,1.37270437593863e-13,2.3875001300362e-11,20.4065255638543,"ITGB3BP","UP"
"228680_at",1.04793256277924,5.63705824839899,7.95055608635888,1.37975143338645e-13,2.39213857242965e-11,20.401552797761,"KIF3A","UP"
"201590_x_at",1.76722369820218,11.6333964343384,7.94147624546168,1.45857757779709e-13,2.50883914216143e-11,20.3475988212398,"ANXA2","UP"
"222116_s_at",1.65746400413333,6.56123689047475,7.94122240118765,1.46084420780278e-13,2.50883914216143e-11,20.3460908849493,"TBC1D16","UP"
"204146_at",2.19070607120765,6.33694282238889,7.93939246208267,1.47728762451319e-13,2.52912567515796e-11,20.3352210413743,"RAD51AP1","UP"
"210427_x_at",1.77990100199673,11.5799788125303,7.93289030928292,1.53721045240017e-13,2.60612605938156e-11,20.2966085426496,"ANXA2","UP"
"201764_at",1.60055045160001,9.43929828157576,7.92364259025577,1.6266019513922e-13,2.73334191911946e-11,20.2417194769741,"TMEM106C","UP"
"236307_at",-1.6687968770765,4.46264958776263,-7.92109035379851,1.65216608062297e-13,2.76778362457247e-11,20.2265766371134,NA,"DOWN"
"205440_s_at",-1.97429973860983,3.65560637260606,-7.91809989387683,1.68262597692871e-13,2.81019120727852e-11,20.2088369119883,"NPY1R","DOWN"
"213241_at",2.86434090263388,6.94284774370707,7.9156957778265,1.70751608348758e-13,2.83442479840448e-11,20.1945779203282,"PLXNC1","UP"
"222581_at",1.40705843288524,7.82570320539394,7.91303840755542,1.73545237299511e-13,2.8720684983752e-11,20.1788194321555,"XPR1","UP"
"202846_s_at",1.21685300314208,9.24208391690404,7.91065906542109,1.76084943596304e-13,2.9052951736027e-11,20.1647119744611,"PIGC","UP"
"205863_at",-1.07711598852896,4.41052980117172,-7.90668866799172,1.8040510413136e-13,2.96760962407408e-11,20.1411757534251,"S100A12","DOWN"
"213175_s_at",1.3573396963836,10.3447750764394,7.88427393614298,2.0683668618204e-13,3.38202752768257e-11,20.0084164529312,"SNRPB","UP"
"223530_at",1.85589806831803,5.83707308607576,7.88133706896167,2.10572404744263e-13,3.43283305680551e-11,19.9910361334574,"TDRKH","UP"
"202758_s_at",1.24291724837377,7.82948560230303,7.87460590118738,2.1938829919888e-13,3.56590868575846e-11,19.9512137805385,"RFXANK","UP"
"213616_at",1.5494532446153,6.6699066655202,7.87398388173167,2.20221171594566e-13,3.56882458287656e-11,19.9475347262537,"TPGS2","UP"
"203362_s_at",2.67831255009946,6.5667764914495,7.87006967602543,2.25534493284718e-13,3.64084997430982e-11,19.9243868328648,"MAD2L1","UP"
"225316_at",-3.23355556181312,7.23594894156061,-7.86973186001669,2.25998963853117e-13,3.64084997430982e-11,19.9223893288679,"MFSD2A","DOWN"
"233180_at",-1.73911513141093,5.03069809030808,-7.86803279772212,2.28349434506236e-13,3.66789637255561e-11,19.9123434535648,NA,"DOWN"
"227135_at",-1.80475896422732,7.06843891992929,-7.8674108498938,2.29215868040864e-13,3.67101648132426e-11,19.9086664043791,"NAAA","DOWN"
"228469_at",-2.03071738514317,7.78845094540404,-7.83796511567633,2.74182716685816e-13,4.34027266851086e-11,19.7347505932389,NA,"DOWN"
"213503_x_at",1.76616913680766,11.3965445293586,7.8349971480098,2.79172983249567e-13,4.39379658046358e-11,19.7172395564596,"ANXA2","UP"
"217197_x_at",-1.57194514769289,6.90433657318687,-7.83246967449428,2.83493396322833e-13,4.44897265901692e-11,19.7023301494354,"N4BP2L1","DOWN"
"243713_at",-2.38701783701421,4.28528818680808,-7.82937278886614,2.88877439081655e-13,4.5204766706494e-11,19.6840652172572,NA,"DOWN"
"1555122_at",-1.12093925651257,3.71536603606566,-7.81975842428258,3.06245321013694e-13,4.76495034658715e-11,19.6273851371596,"ADGRA3","DOWN"
"1555250_a_at",-1.35696537672459,5.66554286280303,-7.81621184727654,3.12909595632274e-13,4.85481015518902e-11,19.6064859484693,"CPEB3","DOWN"
"228920_at",1.32138653427322,7.13267579613131,7.81218895882184,3.20642718718241e-13,4.96069710973351e-11,19.5827859318295,"ZNF260","UP"
"226409_at",1.00688556667541,7.10835152154545,7.80577667893041,3.33361617738507e-13,5.12841634635298e-11,19.5450224408684,"TBC1D20","UP"
"204825_at",2.17623924877596,7.30233831668687,7.80312254515553,3.38771074140005e-13,5.1969956943843e-11,19.5293963228241,"MELK","UP"
"203302_at",1.45222106018142,7.33971398513131,7.79572498447596,3.54310879899979e-13,5.40502236982613e-11,19.485858075782,"DCK","UP"
"223363_at",1.05296010778798,7.45804537091919,7.78870302463995,3.69713339769666e-13,5.59311762460963e-11,19.4445503689228,"PSMG3","UP"
"224885_s_at",1.09316023837596,11.130493401202,7.78303920660545,3.82617885160732e-13,5.77235098405609e-11,19.4112463070325,"KRTCAP2","UP"
"53202_at",1.11224050364371,5.30382484982828,7.77997119541934,3.89793145204183e-13,5.84828929643848e-11,19.3932112541093,"C7orf25","UP"
"225837_at",1.36565897668634,6.88759419943434,7.77656679255167,3.97911027790565e-13,5.93746310402354e-11,19.3732031077153,"RHNO1","UP"
"227940_at",1.1410103830612,4.85199471179293,7.77694245441618,3.97007105882697e-13,5.93746310402354e-11,19.3754106993219,"C2orf74-DT","UP"
"202813_at",1.29138229036066,8.12869728366667,7.76664794760057,4.22528553474626e-13,6.28761631904897e-11,19.3149348527991,"TARBP1","UP"
"222608_s_at",3.13962982759563,6.22313269074747,7.75346794746465,4.57584870918334e-13,6.75398956149734e-11,19.2375693555204,"ANLN","UP"
"210559_s_at",2.6109100410623,6.7401244360303,7.73718129036062,5.04900167254618e-13,7.38524397083332e-11,19.1420635777512,"CDK1","UP"
"201587_s_at",1.52209257229727,9.03403338080808,7.73271330375879,5.1870559632874e-13,7.55415166194706e-11,19.1158815894006,"IRAK1","UP"
"219343_at",-1.87480043832241,7.86199754224748,-7.71821550267258,5.66124210226513e-13,8.20099243848821e-11,19.0309808558054,"CDC37L1","DOWN"
"206210_s_at",-2.09549947496175,5.66315310592929,-7.71092537651988,5.91563667333449e-13,8.52429196941469e-11,18.9883209288923,"CETP","DOWN"
"204748_at",-1.89351102966011,4.02166833288384,-7.71048774795212,5.93126278417603e-13,8.52431722190015e-11,18.9857607196384,"PTGS2","DOWN"
"202998_s_at",1.49250768605902,6.6512893900303,7.70712261745576,6.05279100887108e-13,8.61644960871615e-11,18.9660766484542,"LOXL2","UP"
"208816_x_at",1.48988616215738,9.65092585375758,7.70696678235868,6.05847810914434e-13,8.61644960871615e-11,18.9651652134691,"ANXA2P2","UP"
"237262_at",-1.39296441657923,5.58333665007071,-7.70776049985318,6.02956689621371e-13,8.61644960871615e-11,18.9698075423377,"GAREM1","DOWN"
"225931_s_at",1.419407251047,7.80947502916162,7.70381706078797,6.17456475739271e-13,8.75874039209059e-11,18.9467454872055,"RNF213","UP"
"200661_at",1.26558619242404,10.7201677167071,7.69943031183541,6.33991735350401e-13,8.94681928751717e-11,18.9210982231994,"CTSA","UP"
"236796_at",-2.04200272730055,4.82303206867677,-7.69624454818267,6.46273825275748e-13,9.09663722159393e-11,18.9024774203031,NA,"DOWN"
"224896_s_at",1.3577415960623,7.50237580943939,7.69180293187583,6.63791257280727e-13,9.29529023945445e-11,18.8765229890208,"TTL","UP"
"237466_s_at",-1.36499760694426,4.43182361593939,-7.69098561645575,6.6706547027704e-13,9.31724975146802e-11,18.8717479025221,"HHIP","DOWN"
"217165_x_at",-3.18618504374317,10.1008309357525,-7.68041961908255,7.10859267782144e-13,9.8283942256674e-11,18.8100413987663,"MT1F","DOWN"
"241843_at",-1.75141338577486,5.16385699374747,-7.68069422630052,7.09685880340882e-13,9.8283942256674e-11,18.8116445611004,"EIF5","DOWN"
"241843_at",-1.75141338577486,5.16385699374747,-7.68069422630052,7.09685880340882e-13,9.8283942256674e-11,18.8116445611004,"SNORA28","DOWN"
"225575_at",-2.7795068818153,6.74505006041919,-7.67854991771433,7.18899601300071e-13,9.88948713496240e-11,18.7991268575136,"LIFR","DOWN"
"1554283_at",-1.12528416862077,4.26922883956566,-7.67207014305974,7.47466986989462e-13,1.02566368242351e-10,18.7613115862006,"NOCT","DOWN"
"225539_at",-1.5228523793694,7.38478701432828,-7.66960645095116,7.58620776262503e-13,1.0383598108778e-10,18.7469382126377,"ZBTB21","DOWN"
"204023_at",1.86499845215301,7.6649787109596,7.66686509395999,7.7122516460417e-13,1.05101881331491e-10,18.7309478176199,"RFC4","UP"
"209284_s_at",1.08064406626011,7.98839740434343,7.66465865541897,7.81520307267162e-13,1.0617206104672e-10,18.7180798315759,"TASOR","UP"
"231188_at",1.08865806051584,6.45417620922222,7.66408431228716,7.84222384210219e-13,1.06274781808617e-10,18.7147305775663,"ZSCAN2","UP"
"235229_at",3.4793110711683,9.27448079284343,7.66229589248166,7.92695564363777e-13,1.07157135783661e-10,18.7043023537468,NA,"UP"
"213321_at",-1.19581669919672,7.76064813698485,-7.66182432032065,7.94944822371528e-13,1.07195855763398e-10,18.7015528469544,"BCKDHB","DOWN"
"201291_s_at",3.35654494292896,7.14767495313131,7.65487513272334,8.28831477565113e-13,1.1094356246143e-10,18.661046025911,"TOP2A","UP"
"227084_at",2.76977118834972,6.67226647838384,7.65236933612449,8.41397789086668e-13,1.12350262727115e-10,18.6464445609409,"DTNA","UP"
"203629_s_at",1.10709175450601,6.8828882785101,7.64780885971885,8.64753434819142e-13,1.15187266672629e-10,18.6198768935595,"COG5","UP"
"213073_at",1.16600856747541,6.69064642542424,7.63785581046119,9.1797554693353e-13,1.2168300617641e-10,18.5619235644687,"ZFYVE26","UP"
"213663_s_at",-1.09730156756612,3.24711300793434,-7.63501829089145,9.3373328936908e-13,1.23472097172672e-10,18.5454090428736,"RETREG1","DOWN"
"210460_s_at",1.26299780941859,10.6125071053232,7.63400589224429,9.3941998728298e-13,1.23924018757211e-10,18.5395176242751,"PSMD4","UP"
"219880_at",1.21713963636066,5.13491208881818,7.62861231435962,9.70298134804472e-13,1.27076479702822e-10,18.50813802876,"CTC-338M12.4","UP"
"224818_at",1.8330779593847,7.9993432095404,7.62790656202825,9.74412095165817e-13,1.27309970701653e-10,18.5040328754082,"SORT1","UP"
"218184_at",1.2082847773082,7.05967199028788,7.6228369465393,1.00447503752261e-12,1.30612845771958e-10,18.4745504218935,"TULP4","UP"
